edge_id,source,target,weight,relation,evidence
CE07543,query:Q01,paper:doi:10.1103/physrevd.106.014514,1.566417,query_hit,Q01 rank=21 source=OpenAlex
CE07544,query:Q01,paper:doi:10.1103/physrevd.103.074504,1.584198,query_hit,Q01 rank=22 source=OpenAlex
CE07545,query:Q01,paper:doi:10.1007/s00477-010-0431-y,1.61755,query_hit,Q01 rank=24 source=OpenAlex
CE07546,query:Q01,paper:doi:10.1103/physrevresearch.5.013216,1.633239,query_hit,Q01 rank=25 source=OpenAlex
CE07547,query:Q02,paper:doi:10.22323/1.066.0200,0.647259,query_hit,Q02 rank=1 source=Crossref
CE07548,query:Q02,paper:doi:10.1007/978-3-540-87851-3_2,0.809445,query_hit,Q02 rank=2 source=Crossref
CE07549,query:Q02,paper:doi:10.22323/1.466.0037,0.924518,query_hit,Q02 rank=3 source=Crossref
CE07550,query:Q02,paper:doi:10.22323/1.430.0005,1.013775,query_hit,Q02 rank=4 source=Crossref
CE07551,query:Q02,paper:doi:10.22323/1.187.0326,1.086704,query_hit,Q02 rank=5 source=Crossref
CE07552,query:Q02,paper:doi:10.22323/1.042.0251,1.148364,query_hit,Q02 rank=6 source=Crossref
CE07553,query:Q02,paper:doi:10.1142/9789811209703_0012,1.201777,query_hit,Q02 rank=7 source=Crossref
CE07554,query:Q02,paper:doi:10.1017/cbo9780511564055.009,1.24889,query_hit,Q02 rank=8 source=Crossref
CE07555,query:Q02,paper:doi:10.1007/3-540-48162-1_2,1.291034,query_hit,Q02 rank=9 source=Crossref
CE07556,query:Q02,paper:doi:10.22323/1.032.0156,1.329158,query_hit,Q02 rank=10 source=Crossref
CE07557,query:Q02,paper:doi:10.22323/1.066.0215,1.363963,query_hit,Q02 rank=11 source=Crossref
CE07558,query:Q02,paper:doi:10.22323/1.066.0266,1.39598,query_hit,Q02 rank=12 source=Crossref
CE07559,query:Q02,paper:doi:10.22323/1.187.0325,1.425623,query_hit,Q02 rank=13 source=Crossref
CE07560,query:Q02,paper:doi:10.22323/1.251.0309,1.45322,query_hit,Q02 rank=14 source=Crossref
CE07561,query:Q02,paper:doi:10.22323/1.251.0282,1.479035,query_hit,Q02 rank=15 source=Crossref
CE07562,query:Q02,paper:doi:10.22323/1.164.0240,1.503285,query_hit,Q02 rank=16 source=Crossref
CE07563,query:Q02,paper:doi:10.1007/978-3-642-57886-1_8,1.526149,query_hit,Q02 rank=17 source=Crossref
CE07564,query:Q02,paper:doi:10.22323/1.020.0284,1.547776,query_hit,Q02 rank=18 source=Crossref
CE07565,query:Q02,paper:doi:10.22323/1.139.0308,1.568293,query_hit,Q02 rank=19 source=Crossref
CE07566,query:Q02,paper:doi:10.22323/1.066.0176,1.587809,query_hit,Q02 rank=20 source=Crossref
CE07567,query:Q03,paper:arxiv:2606.13790,0.527259,query_hit,Q03 rank=1 source=arXiv
CE07568,query:Q04,paper:title:variational inference with normalizing flows,0.527259,query_hit,Q04 rank=1 source=root_bibliography
CE07569,query:Q04,paper:title:neural ordinary differential equations,0.689445,query_hit,Q04 rank=2 source=root_bibliography
CE07570,query:Q04,paper:doi:10.1103/physrevlett.122.080602,0.804518,query_hit,Q04 rank=3 source=root_bibliography
CE07571,query:Q04,paper:arxiv:2005.04857,0.893775,query_hit,Q04 rank=4 source=root_bibliography
CE07572,query:Q04,paper:arxiv:1904.12072,0.966704,query_hit,Q04 rank=5 source=root_bibliography
CE07573,query:Q04,paper:arxiv:2007.07115,1.028364,query_hit,Q04 rank=6 source=root_bibliography
CE07574,query:Q04,paper:arxiv:2106.05934,1.081777,query_hit,Q04 rank=7 source=root_bibliography
CE07575,query:Q04,paper:arxiv:2003.06413,1.12889,query_hit,Q04 rank=8 source=root_bibliography
CE07576,query:Q04,paper:doi:10.1103/physrevd.103.074504,1.171034,query_hit,Q04 rank=9 source=root_bibliography
CE07577,query:Q04,paper:arxiv:2202.11712,1.209158,query_hit,Q04 rank=10 source=root_bibliography
CE07578,query:Q04,paper:arxiv:2512.19575,1.243963,query_hit,Q04 rank=11 source=root_bibliography
CE07579,query:Q04,paper:arxiv:2207.00283,1.27598,query_hit,Q04 rank=12 source=root_bibliography
CE07580,query:Q04,paper:arxiv:2110.02673,1.305623,query_hit,Q04 rank=13 source=root_bibliography
CE07581,query:Q04,paper:arxiv:2502.02127,1.33322,query_hit,Q04 rank=14 source=root_bibliography
CE07582,query:Q04,paper:arxiv:2107.00734,1.359035,query_hit,Q04 rank=15 source=root_bibliography
CE07583,query:Q04,paper:arxiv:2211.03470,1.383285,query_hit,Q04 rank=16 source=root_bibliography
CE07584,query:Q04,paper:arxiv:2303.15136,1.406149,query_hit,Q04 rank=17 source=root_bibliography
CE07585,query:Q04,paper:title:stochastic normalizing flows,1.427776,query_hit,Q04 rank=18 source=root_bibliography
CE07586,query:Q04,paper:arxiv:2201.08862,1.448293,query_hit,Q04 rank=19 source=root_bibliography
CE07587,query:Q04,paper:arxiv:2210.03139,1.467809,query_hit,Q04 rank=20 source=root_bibliography
CE07588,query:Q04,paper:arxiv:2412.19109,1.486417,query_hit,Q04 rank=21 source=root_bibliography
CE07589,query:Q04,paper:arxiv:2409.15937,1.504198,query_hit,Q04 rank=22 source=root_bibliography
CE07590,query:Q04,paper:arxiv:1810.12879,1.521222,query_hit,Q04 rank=23 source=root_bibliography
CE07591,query:Q04,paper:arxiv:1907.05600,1.53755,query_hit,Q04 rank=24 source=root_bibliography
CE07592,query:Q04,paper:arxiv:2309.17082,1.553239,query_hit,Q04 rank=25 source=root_bibliography
CE07593,query:Q04,paper:arxiv:2502.05504,1.568335,query_hit,Q04 rank=26 source=root_bibliography
CE07594,query:Q04,paper:arxiv:2510.26081,1.582882,query_hit,Q04 rank=27 source=root_bibliography
CE07595,query:Q04,paper:arxiv:2601.19552,1.596918,query_hit,Q04 rank=28 source=root_bibliography
CE07596,query:Q04,paper:arxiv:2602.09045,1.610479,query_hit,Q04 rank=29 source=root_bibliography
CE07597,query:Q04,paper:arxiv:2605.06134,1.623595,query_hit,Q04 rank=30 source=root_bibliography
CE07598,query:Q04,paper:arxiv:2510.01328,1.636294,query_hit,Q04 rank=31 source=root_bibliography
CE07599,query:Q04,paper:arxiv:2605.11199,1.648603,query_hit,Q04 rank=32 source=root_bibliography
CE07600,query:Q04,paper:arxiv:2111.15141,1.660544,query_hit,Q04 rank=33 source=root_bibliography
CE07601,query:Q04,paper:arxiv:2302.13834,1.672139,query_hit,Q04 rank=34 source=root_bibliography
CE07602,query:Q04,paper:arxiv:2211.01364,1.683408,query_hit,Q04 rank=35 source=root_bibliography
CE07603,query:Q04,paper:arxiv:2307.01198,1.694367,query_hit,Q04 rank=36 source=root_bibliography
CE07604,query:Q04,paper:arxiv:2307.01050,1.705034,query_hit,Q04 rank=37 source=root_bibliography
CE07605,query:Q04,paper:arxiv:2410.02711,1.715425,query_hit,Q04 rank=38 source=root_bibliography
CE07606,query:Q04,paper:doi:10.1007/bf01262690,1.725552,query_hit,Q04 rank=39 source=root_bibliography
CE07607,query:Q04,paper:arxiv:2010.0018,1.735429,query_hit,Q04 rank=40 source=root_bibliography
CE07608,query:Q04,paper:doi:10.3390/e12030613,1.745068,query_hit,Q04 rank=41 source=root_bibliography
CE07609,query:Q04,paper:doi:10.1073/pnas.2024300118,1.75448,query_hit,Q04 rank=42 source=root_bibliography
CE07610,query:Q04,paper:doi:10.3390/e26090761,1.763676,query_hit,Q04 rank=43 source=root_bibliography
CE07611,query:Q04,paper:doi:10.3390/e22040452,1.772665,query_hit,Q04 rank=44 source=root_bibliography
CE07612,query:Q04,paper:doi:10.3390/e21010056,1.781457,query_hit,Q04 rank=45 source=root_bibliography
CE07613,query:Q04,paper:doi:10.1147/rd.53.0183,1.790059,query_hit,Q04 rank=46 source=root_bibliography
CE07614,query:Q04,paper:doi:10.1103/physrevlett.100.080403,1.79848,query_hit,Q04 rank=47 source=root_bibliography
CE07615,query:Q04,paper:doi:10.1038/nphys3230,1.806728,query_hit,Q04 rank=48 source=root_bibliography
CE07616,query:Q04,paper:title:perturbation theory without gauge fixing,1.814809,query_hit,Q04 rank=49 source=root_bibliography
CE07617,query:Q04,paper:doi:10.1016/0370-1573(87)90144-x,1.82273,query_hit,Q04 rank=50 source=root_bibliography
CE07618,query:Q04,paper:title:flow network based generative models for non iterative diverse candidate generation,1.830497,query_hit,Q04 rank=51 source=root_bibliography
CE07619,query:Q04,paper:title:gflownet foundations,1.838117,query_hit,Q04 rank=52 source=root_bibliography
CE07620,query:Q04,paper:title:trajectory balance improved credit assignment in gflownets,1.845594,query_hit,Q04 rank=53 source=root_bibliography
CE07621,query:Q04,paper:doi:10.1038/s42254-024-00720-5,1.852933,query_hit,Q04 rank=54 source=root_bibliography
CE07622,query:Q04,paper:title:optimal scaling of discrete approximations to langevin diffusions,1.860141,query_hit,Q04 rank=55 source=root_bibliography
CE07623,query:Q04,paper:arxiv:9868.2010,1.867221,query_hit,Q04 rank=56 source=root_bibliography
CE07624,query:Q04,paper:doi:10.1214/aoms/1177729694,1.874177,query_hit,Q04 rank=57 source=root_bibliography
CE07625,query:Q04,paper:doi:10.1007/978-3-0348-0359-5_4,1.881015,query_hit,Q04 rank=58 source=root_bibliography
CE07626,query:Q06,paper:doi:10.1007/jhep03(2026)111,0.607259,query_hit,Q06 rank=1 source=OpenAlex
CE07627,query:Q06,paper:arxiv:2502.05504,0.769445,query_hit,Q06 rank=2 source=OpenAlex
CE07628,query:Q06,paper:arxiv:2501.13799,0.884518,query_hit,Q06 rank=3 source=OpenAlex
CE07629,query:Q06,paper:doi:10.18174/496730,0.973775,query_hit,Q06 rank=4 source=OpenAlex
CE07630,query:Q06,paper:title:long range hybrid plasmonics,1.046704,query_hit,Q06 rank=5 source=OpenAlex
CE07631,query:Q06,paper:title:on ants islands and evolution,1.108364,query_hit,Q06 rank=6 source=OpenAlex
CE07632,query:Q08,paper:arxiv:2311.03578,0.607259,query_hit,Q08 rank=1 source=OpenAlex
CE07633,query:Q08,paper:doi:10.22323/1.466.0037,0.769445,query_hit,Q08 rank=2 source=OpenAlex
CE07634,query:Q08,paper:doi:10.22323/1.518.0055,0.884518,query_hit,Q08 rank=3 source=OpenAlex
CE07635,query:Q08,paper:arxiv:2605.06134,0.973775,query_hit,Q08 rank=4 source=OpenAlex
CE07636,query:Q08,paper:arxiv:2410.03601,1.046704,query_hit,Q08 rank=5 source=OpenAlex
CE07637,query:Q08,paper:arxiv:2405.15986,1.108364,query_hit,Q08 rank=6 source=OpenAlex
CE07638,query:Q08,paper:doi:10.26180/15020046.v1,1.161777,query_hit,Q08 rank=7 source=OpenAlex
CE07639,query:Q10,paper:doi:10.46586/tches.v2018.i3.372-393,0.607259,query_hit,Q10 rank=1 source=OpenAlex
CE07640,query:Q10,paper:doi:10.1103/physrevd.107.014512,0.769445,query_hit,Q10 rank=2 source=OpenAlex
CE07641,query:Q10,paper:doi:10.22331/q-2023-08-08-1076,0.884518,query_hit,Q10 rank=3 source=OpenAlex
CE07642,query:Q10,paper:doi:10.1145/3406325.3451093,0.973775,query_hit,Q10 rank=4 source=OpenAlex
CE07643,query:Q10,paper:arxiv:2311.03578,1.046704,query_hit,Q10 rank=5 source=OpenAlex
CE07644,query:Q10,paper:doi:10.1109/iccv.2019.00299,1.108364,query_hit,Q10 rank=6 source=OpenAlex
CE07645,query:Q10,paper:doi:10.21468/scipostphys.19.3.077,1.161777,query_hit,Q10 rank=7 source=OpenAlex
CE07646,query:Q10,paper:doi:10.1103/prxquantum.2.040201,1.20889,query_hit,Q10 rank=8 source=OpenAlex
CE07647,query:Q10,paper:doi:10.2824/92307,1.251034,query_hit,Q10 rank=9 source=OpenAlex
CE07648,query:Q10,paper:doi:10.1145/3456629,1.289158,query_hit,Q10 rank=10 source=OpenAlex
CE07649,query:Q10,paper:doi:10.46586/tches.v2022.i3.223-263,1.323963,query_hit,Q10 rank=11 source=OpenAlex
CE07650,query:Q10,paper:doi:10.5194/acp-14-505-2014,1.35598,query_hit,Q10 rank=12 source=OpenAlex
CE07651,query:Q10,paper:doi:10.46586/tches.v2022.i1.414-460,1.385623,query_hit,Q10 rank=13 source=OpenAlex
CE07652,query:Q10,paper:doi:10.1002/adma.202301585,1.41322,query_hit,Q10 rank=14 source=OpenAlex
CE07653,query:Q10,paper:doi:10.1016/j.jbc.2023.105416,1.439035,query_hit,Q10 rank=15 source=OpenAlex
CE07654,query:Q10,paper:doi:10.1103/physrevd.108.074518,1.463285,query_hit,Q10 rank=16 source=OpenAlex
CE07655,query:Q10,paper:doi:10.1021/acsearthspacechem.2c00031,1.486149,query_hit,Q10 rank=17 source=OpenAlex
CE07656,query:Q10,paper:doi:10.5281/zenodo.1314289,1.507776,query_hit,Q10 rank=18 source=OpenAlex
CE07657,query:Q10,paper:arxiv:2010.12135,1.528293,query_hit,Q10 rank=19 source=OpenAlex
CE07658,query:Q10,paper:doi:10.1145/3656579,1.547809,query_hit,Q10 rank=20 source=OpenAlex
CE07659,query:Q10,paper:doi:10.22331/q-2026-01-22-1981,1.566417,query_hit,Q10 rank=21 source=OpenAlex
CE07660,query:Q10,paper:doi:10.1109/cvpr42600.2020.00611,1.584198,query_hit,Q10 rank=22 source=OpenAlex
CE07661,query:Q10,paper:arxiv:2306.00581,1.601222,query_hit,Q10 rank=23 source=OpenAlex
CE07662,query:Q10,paper:doi:10.1002/cssc.202301284,1.61755,query_hit,Q10 rank=24 source=OpenAlex
CE07663,query:Q10,paper:doi:10.1145/3696208,1.633239,query_hit,Q10 rank=25 source=OpenAlex
CE07664,query:Q11,paper:doi:10.32614/r.manuals,0.607259,query_hit,Q11 rank=1 source=OpenAlex
CE07665,query:Q11,paper:doi:10.1073/pnas.1312114110,0.769445,query_hit,Q11 rank=2 source=OpenAlex
CE07666,query:Q11,paper:doi:10.1016/s0021-9258(19)52451-6,0.884518,query_hit,Q11 rank=3 source=OpenAlex
CE07667,query:Q11,paper:doi:10.1038/nature22391,0.973775,query_hit,Q11 rank=4 source=OpenAlex
CE07668,query:Q11,paper:doi:10.1103/physrevlett.79.5154,1.046704,query_hit,Q11 rank=5 source=OpenAlex
CE07669,query:Q11,paper:doi:10.1159/000441458,1.108364,query_hit,Q11 rank=6 source=OpenAlex
CE07670,query:Q11,paper:doi:10.1038/s41467-020-15908-3,1.161777,query_hit,Q11 rank=7 source=OpenAlex
CE07671,query:Q11,paper:doi:10.1093/cercor/bhp055,1.20889,query_hit,Q11 rank=8 source=OpenAlex
CE07672,query:Q11,paper:doi:10.3758/brm.41.4.1149,1.251034,query_hit,Q11 rank=9 source=OpenAlex
CE07673,query:Q11,paper:doi:10.1098/rsta.2011.0304,1.289158,query_hit,Q11 rank=10 source=OpenAlex
CE07674,query:Q11,paper:doi:10.1016/j.enpol.2013.03.018,1.323963,query_hit,Q11 rank=11 source=OpenAlex
CE07675,query:Q11,paper:doi:10.1038/s41467-019-09982-5,1.35598,query_hit,Q11 rank=12 source=OpenAlex
CE07676,query:Q11,paper:doi:10.1073/pnas.0806202105,1.385623,query_hit,Q11 rank=13 source=OpenAlex
CE07677,query:Q11,paper:doi:10.1289/ehp.00108s3511,1.41322,query_hit,Q11 rank=14 source=OpenAlex
CE07678,query:Q11,paper:doi:10.1214/aos/1056562461,1.439035,query_hit,Q11 rank=15 source=OpenAlex
CE07679,query:Q11,paper:doi:10.1214/06-ba127,1.463285,query_hit,Q11 rank=16 source=OpenAlex
CE07680,query:Q11,paper:doi:10.1038/s41545-021-00127-0,1.486149,query_hit,Q11 rank=17 source=OpenAlex
CE07681,query:Q11,paper:doi:10.1021/cr500006j,1.507776,query_hit,Q11 rank=18 source=OpenAlex
CE07682,query:Q11,paper:doi:10.1007/s00394-012-0380-y,1.528293,query_hit,Q11 rank=19 source=OpenAlex
CE07683,query:Q11,paper:doi:10.1073/pnas.2024192118,1.547809,query_hit,Q11 rank=20 source=OpenAlex
CE07684,query:Q11,paper:doi:10.1111/j.1365-2664.2009.01737.x,1.566417,query_hit,Q11 rank=21 source=OpenAlex
CE07685,query:Q11,paper:doi:10.1007/s12080-022-00532-2,1.584198,query_hit,Q11 rank=22 source=OpenAlex
CE07686,query:Q11,paper:doi:10.3389/fpsyg.2015.00309,1.601222,query_hit,Q11 rank=23 source=OpenAlex
CE07687,query:Q11,paper:doi:10.1111/gcbb.12018,1.61755,query_hit,Q11 rank=24 source=OpenAlex
CE07688,query:Q11,paper:doi:10.1162/002081897550384,1.633239,query_hit,Q11 rank=25 source=OpenAlex
CE07689,query:Q12,paper:doi:10.1038/s41467-020-17465-1,0.607259,query_hit,Q12 rank=1 source=OpenAlex
CE07690,query:Q12,paper:doi:10.1038/nphys4080,0.769445,query_hit,Q12 rank=2 source=OpenAlex
CE07691,query:Q12,paper:doi:10.1038/s42254-020-0235-z,0.884518,query_hit,Q12 rank=3 source=OpenAlex
CE07692,query:Q12,paper:doi:10.1038/s41467-022-30224-8,0.973775,query_hit,Q12 rank=4 source=OpenAlex
CE07693,query:Q12,paper:doi:10.1083/jcb.201012028,1.046704,query_hit,Q12 rank=5 source=OpenAlex
CE07694,query:Q12,paper:doi:10.1038/ncomms3291,1.108364,query_hit,Q12 rank=6 source=OpenAlex
CE07695,query:Q12,paper:doi:10.1145/1391729.1391731,1.161777,query_hit,Q12 rank=7 source=OpenAlex
CE07696,query:Q12,paper:doi:10.1145/3581783.3611943,1.20889,query_hit,Q12 rank=8 source=OpenAlex
CE07697,query:Q12,paper:doi:10.1073/pnas.1509267112,1.251034,query_hit,Q12 rank=9 source=OpenAlex
CE07698,query:Q12,paper:doi:10.1103/physrevlett.120.177401,1.289158,query_hit,Q12 rank=10 source=OpenAlex
CE07699,query:Q12,paper:doi:10.1063/1.4832897,1.323963,query_hit,Q12 rank=11 source=OpenAlex
CE07700,query:Q12,paper:doi:10.1038/ncomms12386,1.35598,query_hit,Q12 rank=12 source=OpenAlex
CE07701,query:Q12,paper:doi:10.1073/pnas.1520665113,1.385623,query_hit,Q12 rank=13 source=OpenAlex
CE07702,query:Q12,paper:doi:10.1103/physrevb.76.085416,1.41322,query_hit,Q12 rank=14 source=OpenAlex
CE07703,query:Q12,paper:doi:10.1103/physrevb.101.214205,1.439035,query_hit,Q12 rank=15 source=OpenAlex
CE07704,query:Q12,paper:doi:10.1038/nature13405,1.463285,query_hit,Q12 rank=16 source=OpenAlex
CE07705,query:Q12,paper:title:ergodic sampling of the topological charge using the density of states,1.486149,query_hit,Q12 rank=17 source=OpenAlex
CE07706,query:Q12,paper:doi:10.1140/epjc/s10052-021-09161-1,1.507776,query_hit,Q12 rank=18 source=OpenAlex
CE07707,query:Q12,paper:doi:10.1103/physrevlett.125.121601,1.528293,query_hit,Q12 rank=19 source=OpenAlex
CE07708,query:Q12,paper:doi:10.1038/ncomms14009,1.547809,query_hit,Q12 rank=20 source=OpenAlex
CE07709,query:Q12,paper:doi:10.1038/s41563-020-00807-1,1.566417,query_hit,Q12 rank=21 source=OpenAlex
CE07710,query:Q12,paper:arxiv:1701.06505,1.584198,query_hit,Q12 rank=22 source=OpenAlex
CE07711,query:Q12,paper:doi:10.1371/journal.pone.0017806,1.601222,query_hit,Q12 rank=23 source=OpenAlex
CE07712,query:Q12,paper:doi:10.1016/j.physletb.2022.137281,1.61755,query_hit,Q12 rank=24 source=OpenAlex
CE07713,query:Q12,paper:doi:10.1007/jhep03(2021)111,1.633239,query_hit,Q12 rank=25 source=OpenAlex
CE07714,query:Q13,paper:doi:10.1016/j.softx.2015.06.001,0.607259,query_hit,Q13 rank=1 source=OpenAlex
CE07715,query:Q13,paper:doi:10.1007/s40279-015-0351-6,0.769445,query_hit,Q13 rank=2 source=OpenAlex
CE07716,query:Q13,paper:doi:10.1038/s41586-019-1855-2,0.884518,query_hit,Q13 rank=3 source=OpenAlex
CE07717,query:Q13,paper:doi:10.1016/s2215-0366(20)30308-4,0.973775,query_hit,Q13 rank=4 source=OpenAlex
CE07718,query:Q13,paper:doi:10.1159/000360229,1.046704,query_hit,Q13 rank=5 source=OpenAlex
CE07719,query:Q13,paper:doi:10.1177/0278364920917446,1.108364,query_hit,Q13 rank=6 source=OpenAlex
CE07720,query:Q13,paper:doi:10.1073/pnas.1414261112,1.161777,query_hit,Q13 rank=7 source=OpenAlex
CE07721,query:Q13,paper:doi:10.1038/s41396-018-0082-4,1.20889,query_hit,Q13 rank=8 source=OpenAlex
CE07722,query:Q13,paper:doi:10.1038/s41592-021-01336-8,1.251034,query_hit,Q13 rank=9 source=OpenAlex
CE07723,query:Q13,paper:doi:10.5194/gmd-12-1443-2019,1.289158,query_hit,Q13 rank=10 source=OpenAlex
CE07724,query:Q13,paper:doi:10.1016/j.socscimed.2016.08.027,1.323963,query_hit,Q13 rank=11 source=OpenAlex
CE07725,query:Q13,paper:doi:10.1016/j.tree.2010.01.010,1.35598,query_hit,Q13 rank=12 source=OpenAlex
CE07726,query:Q13,paper:doi:10.1038/s41586-019-1631-3,1.385623,query_hit,Q13 rank=13 source=OpenAlex
CE07727,query:Q13,paper:doi:10.1038/sj.bjc.6601887,1.41322,query_hit,Q13 rank=14 source=OpenAlex
CE07728,query:Q13,paper:doi:10.1016/j.euroneuro.2018.08.001,1.439035,query_hit,Q13 rank=15 source=OpenAlex
CE07729,query:Q13,paper:doi:10.1542/peds.2014-0966,1.463285,query_hit,Q13 rank=16 source=OpenAlex
CE07730,query:Q13,paper:doi:10.3389/fnins.2012.00152,1.486149,query_hit,Q13 rank=17 source=OpenAlex
CE07731,query:Q13,paper:doi:10.1136/bmj.l2323,1.507776,query_hit,Q13 rank=18 source=OpenAlex
CE07732,query:Q13,paper:doi:10.1149/1945-7111/ac6d13,1.528293,query_hit,Q13 rank=19 source=OpenAlex
CE07733,query:Q13,paper:doi:10.1523/jneurosci.5297-05.2006,1.547809,query_hit,Q13 rank=20 source=OpenAlex
CE07734,query:Q13,paper:doi:10.1136/bmjopen-2017-020683,1.566417,query_hit,Q13 rank=21 source=OpenAlex
CE07735,query:Q13,paper:doi:10.1038/s41467-023-43120-6,1.584198,query_hit,Q13 rank=22 source=OpenAlex
CE07736,query:Q13,paper:doi:10.1007/s11205-018-2025-x,1.601222,query_hit,Q13 rank=23 source=OpenAlex
CE07737,query:Q13,paper:doi:10.1007/s00221-007-0905-4,1.61755,query_hit,Q13 rank=24 source=OpenAlex
CE07738,query:Q13,paper:doi:10.1037/a0037702,1.633239,query_hit,Q13 rank=25 source=OpenAlex
CE07739,query:Q14,paper:doi:10.1103/revmodphys.70.223,0.607259,query_hit,Q14 rank=1 source=OpenAlex
CE07740,query:Q14,paper:doi:10.1016/j.socnet.2009.02.004,0.769445,query_hit,Q14 rank=2 source=OpenAlex
CE07741,query:Q14,paper:doi:10.1109/5.726791,0.884518,query_hit,Q14 rank=3 source=OpenAlex
CE07742,query:Q14,paper:doi:10.1007/s40304-017-0117-6,0.973775,query_hit,Q14 rank=4 source=OpenAlex
CE07743,query:Q14,paper:doi:10.1137/1119062,1.046704,query_hit,Q14 rank=5 source=OpenAlex
CE07744,query:Q14,paper:doi:10.1029/2002jd003161,1.108364,query_hit,Q14 rank=6 source=OpenAlex
CE07745,query:Q14,paper:doi:10.1088/1751-8121/ab7cfe,1.161777,query_hit,Q14 rank=7 source=OpenAlex
CE07746,query:Q14,paper:doi:10.1007/978-3-642-61370-8,1.20889,query_hit,Q14 rank=8 source=OpenAlex
CE07747,query:Q14,paper:doi:10.1007/s00332-018-9525-3,1.251034,query_hit,Q14 rank=9 source=OpenAlex
CE07748,query:Q14,paper:doi:10.1016/j.automatica.2017.09.004,1.289158,query_hit,Q14 rank=10 source=OpenAlex
CE07749,query:Q14,paper:doi:10.1175/1520-0493(2000)128<1852:aeksfn>2.0.co;2,1.323963,query_hit,Q14 rank=11 source=OpenAlex
CE07750,query:Q14,paper:doi:10.1029/2008wr006912,1.35598,query_hit,Q14 rank=12 source=OpenAlex
CE07751,query:Q14,paper:doi:10.1002/jcc.21287,1.385623,query_hit,Q14 rank=13 source=OpenAlex
CE07752,query:Q14,paper:doi:10.1137/18m1225409,1.41322,query_hit,Q14 rank=14 source=OpenAlex
CE07753,query:Q14,paper:doi:10.1093/rfs/hhp036,1.439035,query_hit,Q14 rank=15 source=OpenAlex
CE07754,query:Q14,paper:doi:10.1093/amrx/abs010,1.463285,query_hit,Q14 rank=16 source=OpenAlex
CE07755,query:Q14,paper:doi:10.1111/0022-1082.00248,1.486149,query_hit,Q14 rank=17 source=OpenAlex
CE07756,query:Q14,paper:doi:10.1371/journal.pcbi.1000028,1.507776,query_hit,Q14 rank=18 source=OpenAlex
CE07757,query:Q14,paper:doi:10.2139/ssrn.358102,1.528293,query_hit,Q14 rank=19 source=OpenAlex
CE07758,query:Q14,paper:doi:10.1016/j.physrep.2006.09.003,1.547809,query_hit,Q14 rank=20 source=OpenAlex
CE07759,query:Q14,paper:doi:10.2307/2298010,1.566417,query_hit,Q14 rank=21 source=OpenAlex
CE07760,query:Q14,paper:doi:10.1038/ncomms5232,1.584198,query_hit,Q14 rank=22 source=OpenAlex
CE07761,query:Q14,paper:doi:10.1093/bioinformatics/btl485,1.601222,query_hit,Q14 rank=23 source=OpenAlex
CE07762,query:Q14,paper:doi:10.1038/s41592-019-0686-2,1.61755,query_hit,Q14 rank=24 source=OpenAlex
CE07763,query:Q14,paper:doi:10.1109/18.119735,1.633239,query_hit,Q14 rank=25 source=OpenAlex
CE07764,query:Q15,paper:doi:10.4310/atmp.1998.v2.n2.a2,0.607259,query_hit,Q15 rank=1 source=OpenAlex
CE07765,query:Q15,paper:doi:10.1063/1.2432340,0.769445,query_hit,Q15 rank=2 source=OpenAlex
CE07766,query:Q15,paper:doi:10.1038/srep42717,0.884518,query_hit,Q15 rank=3 source=OpenAlex
CE07767,query:Q15,paper:doi:10.1103/revmodphys.75.559,0.973775,query_hit,Q15 rank=4 source=OpenAlex
CE07768,query:Q15,paper:doi:10.3389/fnhum.2010.00215,1.046704,query_hit,Q15 rank=5 source=OpenAlex
CE07769,query:Q15,paper:doi:10.1002/jcc.21287,1.108364,query_hit,Q15 rank=6 source=OpenAlex
CE07770,query:Q15,paper:doi:10.1023/a:1007665907178,1.161777,query_hit,Q15 rank=7 source=OpenAlex
CE07771,query:Q15,paper:doi:10.1038/s42254-021-00348-9,1.20889,query_hit,Q15 rank=8 source=OpenAlex
CE07772,query:Q15,paper:doi:10.1007/s00422-010-0364-z,1.251034,query_hit,Q15 rank=9 source=OpenAlex
CE07773,query:Q15,paper:doi:10.1007/s11229-007-9237-y,1.289158,query_hit,Q15 rank=10 source=OpenAlex
CE07774,query:Q15,paper:doi:10.1103/physreve.56.5018,1.323963,query_hit,Q15 rank=11 source=OpenAlex
CE07775,query:Q15,paper:doi:10.1103/physrevlett.107.095901,1.35598,query_hit,Q15 rank=12 source=OpenAlex
CE07776,query:Q15,paper:doi:10.1002/(sici)1097-0134(19990501)35:2<133::aid-prot1>3.0.co;2-n,1.385623,query_hit,Q15 rank=13 source=OpenAlex
CE07777,query:Q15,paper:doi:10.3390/e14112100,1.41322,query_hit,Q15 rank=14 source=OpenAlex
CE07778,query:Q15,paper:doi:10.1002/1097-0266(200010/11)21:10/11<1105::aid-smj133>3.0.co;2-e,1.439035,query_hit,Q15 rank=15 source=OpenAlex
CE07779,query:Q15,paper:doi:10.1063/5.0197592,1.463285,query_hit,Q15 rank=16 source=OpenAlex
CE07780,query:Q15,paper:doi:10.1038/s41586-019-1666-5,1.486149,query_hit,Q15 rank=17 source=OpenAlex
CE07781,query:Q15,paper:doi:10.1242/jeb.01556,1.507776,query_hit,Q15 rank=18 source=OpenAlex
CE07782,query:Q15,paper:doi:10.3389/fpsyg.2012.00130,1.528293,query_hit,Q15 rank=19 source=OpenAlex
