candidate_id,title,authors,year,doi,arxiv_id,primary_url,facets,families,method_groups,query_ids,route_occurrences,score,decision,screen_reason,provenance
doi:10.1073/pnas.1414261112,Disentangling mechanisms that mediate the balance between stochastic and deterministic processes in microbial succession,Francisco Dini‐Andreote; James Stegen; Jan Dirk van Elsas; Joana Falcão Salles,2015,10.1073/pnas.1414261112,,https://doi.org/10.1073/pnas.1414261112,mechanism,keyword,,Q13,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=keyword,current OpenAlex response
doi:10.1038/s42254-020-0235-z,Domain-wall engineering and topological defects in ferroelectric and ferroelastic materials,Guillaume F. Nataf; Maël Guennou; J. M. Gregg; Dennis Meier; J. Hlinka; Ekhard K. H. Salje; J. Kreisel,2020,10.1038/s42254-020-0235-z,,https://doi.org/10.1038/s42254-020-0235-z,failure,keyword,gauge,Q12,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=topolog; routes=keyword,current OpenAlex response
doi:10.1098/rsta.2011.0304,Early warning of climate tipping points from critical slowing down: comparing methods to improve robustness,Timothy M. Lenton; Valerie Livina; Vasilis Dakos; Egbert H. van Nes; Marten Scheffer,2012,10.1098/rsta.2011.0304,,https://doi.org/10.1098/rsta.2011.0304,failure,keyword,failure,Q11,1,-13,exclude,score=-13; phrase_hits=1; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1103/physrevc.66.054902,Energy dependence of pion and kaon production in central Pb+Pb collisions,S. Afanasiev; T. Anticic; D. Barna; J. Bartke; R.A. Barton; M. Behler; L. Betev; H. Białkowska; A. Billmeier; C. Blume; C. O. Blyth; B. Boimska; M. Botje; J. Braciník; R. Bramm; R. Brun; P. Bunčić; V. Černý; J. G. Cramer; P. Csató; P. Dinkelaker; V. Eckhardt; P. Filip; Z. Fodor; P. Foka; P. Freund; V. Friese; J. Gál; M. Gaździcki; G. Georgopoulos; E. Gładysz; S. Hegyi; C. Höhne; G. Igo; Peter G. Jones; K. Kadija; A. Karev; V. I. Kolesnikov; T. Kollegger; M. Kowalski; I. Kraus; M. Kreps; M. van Leeuwen; P. Lévai; A. Malakhov; S. Margetis; C. Markert; B. Mayes; G. L. Melkumov; A. Mischke; J. Molnár; J. M. Nelson; G. Pálla; A. D. Panagiotou; K. Perl; A. Petridis; M. Pikna; L. Pinsky; F. Pühlhofer; J. G. Reid; R. Renfordt; W. Retyk; C. Roland; G. Roland; A. Rybicki; T. Sammer; A. Sandoval; H. Sann; N. Schmitz; P. Seyboth; F. Siklér; B. Sitár; E. Skrzypczak; G.T.A. Squier; R. Stock; H. Ströbele; T. Šuša; I. Szentpétery; J. Sziklai; T. A. Trainor; D. Varga; M. Vassiliou; G. I. Veres; G. Vesztergombi; D. Vranić; A. Wetzler; C. Whitten; I.-K. Yoo; J. Zaranek; J. Zimányi,2002,10.1103/physrevc.66.054902,,https://doi.org/10.1103/physrevc.66.054902,objective,keyword,,Q16,1,-13,exclude,score=-13; phrase_hits=1; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1039/c5ee03255e,Entropic stabilization of mixed A-cation ABX <sub>3</sub> metal halide perovskites for high performance perovskite solar cells,Chenyi Yi; Jingshan Luo; Simone Meloni; Ariadni Boziki; Negar Ashari Astani; Carole Grätzel; Shaik M. Zakeeruddin; Ursula Röthlisberger; Michaël Grätzel,2015,10.1039/c5ee03255e,,https://doi.org/10.1039/c5ee03255e,objective,keyword,,Q16,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=thermodynamic; routes=keyword,current OpenAlex response
doi:10.3390/e16010494,Exploration and Development of High Entropy Alloys for Structural Applications,D.B. Miracle; Jonathan D. Miller; O.N. Senkov; C. Woodward; Michael D. Uchic; J. Tiley,2014,10.3390/e16010494,,https://doi.org/10.3390/e16010494,objective,keyword,,Q16,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=thermodynamic; routes=keyword,current OpenAlex response
doi:10.1016/j.jhydrol.2018.01.045,Forecasting groundwater levels using nonlinear autoregressive networks with exogenous input (NARX),Andreas Wünsch; Tanja Liesch; Stefan Broda,2018,10.1016/j.jhydrol.2018.01.045,,https://doi.org/10.1016/j.jhydrol.2018.01.045,adjacent_method,keyword,,Q20,1,-13,exclude,score=-13; phrase_hits=1; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.3389/fpsyg.2012.00130,Free-Energy Minimization and the Dark-Room Problem,Karl Friston; Christopher I. Thornton; Andy Clark,2012,10.3389/fpsyg.2012.00130,,https://doi.org/10.3389/fpsyg.2012.00130,objective,keyword,,Q15,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=phi; routes=keyword,current OpenAlex response
doi:10.1083/jcb.201012028,High-resolution mapping reveals topologically distinct cellular pools of phosphatidylserine,Gregory D. Fairn; Nicole L. Schieber; Nicholas Ariotti; Samantha Murphy; Lars Kuerschner; Richard I. Webb; Sergio Grinstein; Robert G. Parton,2011,10.1083/jcb.201012028,,https://doi.org/10.1083/jcb.201012028,failure,keyword,gauge,Q12,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=topolog; routes=keyword,current OpenAlex response
doi:10.1063/1.4832897,Identification of structure in condensed matter with the topological cluster classification,Alex Malins; Stephen R. Williams; Jens Eggers; C. Patrick Royall,2013,10.1063/1.4832897,,https://doi.org/10.1063/1.4832897,failure,keyword,gauge,Q12,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=topolog; routes=keyword,current OpenAlex response
doi:10.1016/j.socnet.2009.02.004,Introduction to stochastic actor-based models for network dynamics,Tom A. B. Snijders; Gerhard G. van de Bunt; Christian Steglich,2009,10.1016/j.socnet.2009.02.004,,https://doi.org/10.1016/j.socnet.2009.02.004,mechanism,keyword,,Q14,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=keyword,current OpenAlex response
doi:10.1007/s00332-018-9525-3,Machine Learning Approximation Algorithms for High-Dimensional Fully Nonlinear Partial Differential Equations and Second-order Backward Stochastic Differential Equations,Christian Beck; E Weinan; Arnulf Jentzen,2019,10.1007/s00332-018-9525-3,,https://doi.org/10.1007/s00332-018-9525-3,mechanism,keyword,,Q14,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=keyword,current OpenAlex response
doi:10.1007/978-3-642-61370-8,Numerical Techniques for Stochastic Optimization,"Y. Ermoliev; Wets, R.J.-B.",1988,10.1007/978-3-642-61370-8,,https://doi.org/10.1007/978-3-642-61370-8,mechanism,keyword,,Q14,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=keyword,current OpenAlex response
doi:10.1038/s41563-020-00807-1,Observation of fluctuation-mediated picosecond nucleation of a topological phase,Felix Büttner; Bastian Pfau; Marie Böttcher; Michael Schneider; Giuseppe Mercurio; C. Günther; Piet Hessing; Christopher Klose; Angela Wittmann; Kathinka Gerlinger; Lisa‐Marie Kern; Christian Strüber; Clemens von Korff Schmising; Josefin Fuchs; Dieter Engel; Alexandra Churikova; Siying Huang; Daniel Suzuki; Ivan Lemesh; Mantao Huang; Lucas Caretta; David Weder; John H. Gaida; Marcel Möller; Tyler R. Harvey; Sergey Zayko; Kai Bagschik; Robert Carley; Laurent Mercadier; Justine Schlappa; Alexander Yaroslavtsev; Loïc Le Guyarder; Natalia Gerasimova; Andreas Scherz; Carsten Deiter; Rafael Gort; David Hickin; Jun Zhu; M. Turcato; D. Lomidze; Florian Erdinger; A. Castoldi; Stefano Maffessanti; M. Porro; A. Samartsev; Jairo Sinova; Claus Ropers; Johan H. Mentink; Bertrand Dupé; Geoffrey S. D. Beach; Stefan Eisebitt,2020,10.1038/s41563-020-00807-1,,https://doi.org/10.1038/s41563-020-00807-1,failure,keyword,gauge,Q12,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=topolog; routes=keyword,current OpenAlex response
doi:10.1038/ncomms6945,Quorum sensing triggers the stochastic escape of individual cells from Pseudomonas putida biofilms,Gerardo Cárcamo‐Oyarce; Putthapoom Lumjiaktase; Rolf Kümmerli; Leo Eberl,2015,10.1038/ncomms6945,,https://doi.org/10.1038/ncomms6945,adjacent_method,keyword,,Q21,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=keyword,current OpenAlex response
doi:10.22323/1.020.0284,Stochastic Perturbation Theory and the Gluon Condensate,Paul E.L. Rakow,2005,10.22323/1.020.0284,,https://doi.org/10.22323/1.020.0284,identity,root,,Q02,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=root,current Crossref response
doi:10.1017/cbo9780511564055.009,Stochastic quantisation,,1987,10.1017/cbo9780511564055.009,,https://doi.org/10.1017/cbo9780511564055.009,identity,root,,Q02,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=root,current Crossref response
doi:10.1098/rsif.2017.0792,"The Markov blankets of life: autonomy, active inference and the free energy principle",Michael D. Kirchhoff; Thomas Parr; Ensor Rafael Palacios; Karl Friston; Julian Kiverstein,2018,10.1098/rsif.2017.0792,,https://doi.org/10.1098/rsif.2017.0792,objective,keyword,,Q15,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=markov; routes=keyword,current OpenAlex response
title:the neural autoregressive distribution estimator,The Neural Autoregressive Distribution Estimator,Hugo Larochelle; Iain Murray,2011,,,https://hdl.handle.net/20.500.11820/ce1fcbb7-2cdf-44de-9baa-e0b359d586b6,adjacent_method,keyword,,Q20,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=boltzmann; routes=keyword,current OpenAlex response
doi:10.22323/1.187.0325,The Schrödinger Functional in Numerical Stochastic Perturbation Theory,Dirk Hesse; Stefan Sint; Mattia Dalla Brida; Francesco Di Renzo; Michele Brambilla,2014,10.22323/1.187.0325,,https://doi.org/10.22323/1.187.0325,identity,root,,Q02,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=root,current Crossref response
doi:10.22323/1.164.0240,Three loops renormalization constants in Numerical Stochastic Perturbation Theory,Masayasu Hasegawa; Michele Brambilla; Francesco Di Renzo,2012,10.22323/1.164.0240,,https://doi.org/10.22323/1.164.0240,identity,root,,Q02,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=root,current Crossref response
doi:10.1038/ncomms3291,Topological defect formation and spontaneous symmetry breaking in ion Coulomb crystals,Karsten Pyka; Jonas Keller; Heather L. Partner; Ramil Nigmatullin; T. Burgermeister; Dominik Meier; Kristijan Kuhlmann; Alex Retzker; Martin B. Plenio; Wojciech H. Zurek; Adolfo del Campo; T. E. Mehlstäubler,2013,10.1038/ncomms3291,,https://doi.org/10.1038/ncomms3291,failure,keyword,gauge,Q12,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=topolog; routes=keyword,current OpenAlex response
doi:10.22323/1.066.0215,Towards a determination of $c_{SW}$ using Numerical Stochastic Perturbation Theory (NSPT),Christian Torrero,2009,10.22323/1.066.0215,,https://doi.org/10.22323/1.066.0215,identity,root,,Q02,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=root,current Crossref response
doi:10.22323/1.032.0032,Trajectory length and autocorrelation times:  Nf=2 simulations in the Schrodinger functional,Harvey Meyer,2006,10.22323/1.032.0032,,https://doi.org/10.22323/1.032.0032,evaluation,evaluation,,Q34,1,-13,exclude,score=-13; phrase_hits=1; strong_domain=; root_methods=; domain=; routes=evaluation,current Crossref response
doi:10.1093/rfs/hhp036,Unspanned Stochastic Volatility and the Pricing of Commodity Derivatives,Anders B. Trolle; Eduardo S. Schwartz,2009,10.1093/rfs/hhp036,,https://doi.org/10.1093/rfs/hhp036,mechanism,keyword,,Q14,1,-13,exclude,score=-13; phrase_hits=0; strong_domain=; root_methods=; domain=stochastic; routes=keyword,current OpenAlex response
doi:10.1163/2210-7886_asc-13790,"13790, 1834-11-10",,2017,10.1163/2210-7886_asc-13790,,https://doi.org/10.1163/2210-7886_asc-13790,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.3390/e14112100,A Free Energy Principle for Biological Systems,Karl Friston,2012,10.3390/e14112100,,https://doi.org/10.3390/e14112100,objective,keyword,,Q15,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41586-024-07566-y,AI models collapse when trained on recursively generated data,Ilia Shumailov; Zakhar Shumaylov; Yiren Zhao; Nicolas Papernot; Ross Anderson; Yarin Gal,2024,10.1038/s41586-024-07566-y,,https://doi.org/10.1038/s41586-024-07566-y,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1080/14686996.2017.1361305,"Additive manufacturing of metals: a brief review of the characteristic microstructures and properties of steels, Ti-6Al-4V and high-entropy alloys",Stéphane Gorsse; Christopher Hutchinson; Mohamed Gouné; Rajarshi Banerjee,2017,10.1080/14686996.2017.1361305,,https://doi.org/10.1080/14686996.2017.1361305,objective,keyword,,Q16,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/j.ijimpeng.2005.10.001,Aluminium foam sandwiches collapse modes under static and dynamic three-point bending,Vincenzo Crupi; Roberto Montanini,2005,10.1016/j.ijimpeng.2005.10.001,,https://doi.org/10.1016/j.ijimpeng.2005.10.001,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1175/1520-0493(2000)128<1852:aeksfn>2.0.co;2,An Ensemble Kalman Smoother for Nonlinear Dynamics,Geir Evensen; Peter Jan van Leeuwen,2000,10.1175/1520-0493(2000)128<1852:aeksfn>2.0.co;2,,https://doi.org/10.1175/1520-0493(2000)128<1852:aeksfn>2.0.co;2,mechanism,keyword,,Q14,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1023/a:1007665907178,An Introduction to Variational Methods for Graphical Models,Michael I. Jordan; Zoubin Ghahramani; Tommi Jaakkola; Lawrence K. Saul,1999,10.1023/a:1007665907178,,https://doi.org/10.1023/a:1007665907178,objective,keyword,,Q15,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41467-019-10988-2,An adaptive variational algorithm for exact molecular simulations on a quantum computer,Harper R. Grimsley; Sophia E. Economou; Edwin Barnes; Nicholas J. Mayhall,2019,10.1038/s41467-019-10988-2,,https://doi.org/10.1038/s41467-019-10988-2,objective,keyword,,Q15,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1007/jhep07(2022)030,An efficient Lorentz equivariant graph neural network for jet tagging,Shiqi Gong; Qi Meng; Jue Zhang; H. Qu; C. Li; Sitian Qian; Weitao Du; Zhi-Ming Ma; Tie‐Yan Liu,2022,10.1007/jhep07(2022)030,,https://doi.org/10.1007/jhep07(2022)030,extension,keyword,,Q24,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1093/scan/nsm030,Attending to the present: mindfulness meditation reveals distinct neural modes of self-reference,Norman A. S. Farb; Zindel V. Segal; Helen S. Mayberg; Jim Bean; Deborah McKeon; Zainab Fatima; Adam K. Anderson,2007,10.1093/scan/nsm030,,https://doi.org/10.1093/scan/nsm030,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.3389/fnhum.2010.00215,"Attention, Uncertainty, and Free-Energy",Harriet Feldman; Karl Friston,2010,10.3389/fnhum.2010.00215,,https://doi.org/10.3389/fnhum.2010.00215,objective,keyword,,Q15,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1242/jeb.01556,"Body size, energy metabolism and lifespan",John R. Speakman,2005,10.1242/jeb.01556,,https://doi.org/10.1242/jeb.01556,objective,keyword,scaling,Q15,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1093/restud/rdaa042,Building the City: From Slums to a Modern Metropolis,J. Vernon Henderson; Tanner Regan; Anthony J. Venables,2020,10.1093/restud/rdaa042,,https://doi.org/10.1093/restud/rdaa042,correction,keyword,,Q17,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/scientificamerican07161892-13790bsupp,Carborundum,,1892,10.1038/scientificamerican07161892-13790bsupp,,https://doi.org/10.1038/scientificamerican07161892-13790bsupp,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1029/2010wr009945,"Comparison of multiple linear and nonlinear regression, autoregressive integrated moving average, artificial neural network, and wavelet artificial neural network methods for urban water demand forecasting in Montreal, Canada",Jan Adamowski; Hiu Fung Chan; Shiv O. Prasher; Bogdan Ozga-Zieliński; Anna Sliusarieva,2011,10.1029/2010wr009945,,https://doi.org/10.1029/2010wr009945,adjacent_method,keyword,,Q20,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.5937/savpoljteh1602095d,Condition of pesticide application equipment in Shtip region and possibility of applying European standard EN 13790,Z. Dimitrovski; S. Dimitrov; R. Kukutanov,2016,10.5937/savpoljteh1602095d,,https://doi.org/10.5937/savpoljteh1602095d,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1038/nphoton.2012.88,Controlling waves in space and time for imaging and focusing in complex media,Allard P. Mosk; Ad Lagendijk; Geoffroy Lerosey; Mathias Fink,2012,10.1038/nphoton.2012.88,,https://doi.org/10.1038/nphoton.2012.88,objective,keyword,,Q15,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.3389/fnins.2017.00682,Conversion of Continuous-Valued Deep Networks to Efficient Event-Driven Networks for Image Classification,Bodo Rueckauer; Iulia-Alexandra Lungu; Yuhuang Hu; Michael Pfeiffer; Shih‐Chii Liu,2017,10.3389/fnins.2017.00682,,https://doi.org/10.3389/fnins.2017.00682,adjacent_method,keyword,,Q19,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1039/c9ta90127b,Correction: Ultrasmall-sized SnS nanosheets vertically aligned on carbon microtubes for sodium-ion capacitors with high energy density,Jing Zhao; Guiling Wang; Rong Hu; Kai Zhu; Kui Cheng; Ke Ye; Dianxue Cao; Zhuangjun Fan,2019,10.1039/c9ta90127b,,https://doi.org/10.1039/c9ta90127b,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
doi:10.1289/ehp.00108s3511,Critical periods of vulnerability for the developing nervous system: evidence from humans and animal models.,D. Rice; Stanley Barone,2000,10.1289/ehp.00108s3511,,https://doi.org/10.1289/ehp.00108s3511,failure,keyword,,Q11,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1007/s00394-012-0380-y,Critical review: vegetables and fruit in the prevention of chronic diseases,Heiner Boeing; Angela Bechthold; Achim Bub; Sabine Ellinger; Dirk Haller; Anja Kroke; Eva Leschik‐Bonnet; Manfred J. Müller; H Oberritter; Matthias B. Schulze; Peter Stehle; Bernhard Watzl,2012,10.1007/s00394-012-0380-y,,https://doi.org/10.1007/s00394-012-0380-y,failure,keyword,,Q11,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/j.socscimed.2016.08.027,Debt trajectories and mental health,Daniel Hojman; Álvaro Miranda; Jaime Ruiz‐Tagle,2016,10.1016/j.socscimed.2016.08.027,,https://doi.org/10.1016/j.socscimed.2016.08.027,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1371/journal.pcbi.1000028,Dimensionality and Dynamics in the Behavior of C. elegans,Greg J. Stephens; Bethany Johnson-Kerner; William Bialek; William S. Ryu,2008,10.1371/journal.pcbi.1000028,,https://doi.org/10.1371/journal.pcbi.1000028,mechanism,keyword,,Q14,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/j.actamat.2016.11.016,Directly cast bulk eutectic and near-eutectic high entropy alloys with balanced strength and ductility in a wide temperature range,Yiping Lu; Xuzhou Gao; Li Jiang; Zongning Chen; Tongmin Wang; Jinchuan Jie; Huijun Kang; Yubo Zhang; Sheng Guo; Haihui Ruan; Yonghao Zhao; Zhiqiang Cao; Tingju Li,2016,10.1016/j.actamat.2016.11.016,,https://doi.org/10.1016/j.actamat.2016.11.016,objective,keyword,,Q16,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1080/01621459.1979.10482531,Distribution of the Estimators for Autoregressive Time Series with a Unit Root,David A. Dickey; Wayne A. Fuller,1979,10.1080/01621459.1979.10482531,,https://doi.org/10.1080/01621459.1979.10482531,adjacent_method,keyword,,Q20,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/j.tree.2010.01.010,Diversity meets decomposition,Mark O. Gessner; Christopher M. Swan; Christian K. Dang; Brendan G. McKie; Richard D. Bardgett; Diana H. Wall; Stephan Hättenschwiler,2010,10.1016/j.tree.2010.01.010,,https://doi.org/10.1016/j.tree.2010.01.010,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/j.physrep.2006.09.003,Dynamics of Loschmidt echoes and fidelity decay,T. Gorin; Tomaž Prosen; T. H. Seligman; Marko Žnidarič,2006,10.1016/j.physrep.2006.09.003,,https://doi.org/10.1016/j.physrep.2006.09.003,mechanism,keyword,,Q14,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/35085500,Dynamics of collapsing and exploding Bose–Einstein condensates,Elizabeth A. Donley; N. R. Claussen; Simon L. Cornish; Jacob Roberts; Eric Cornell; Carl Wieman,2001,10.1038/35085500,,https://doi.org/10.1038/35085500,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/ncomms5232,Electrochemical dynamics of nanoscale metallic inclusions in dielectrics,Yuchao Yang; Peng Gao; Linze Li; Xiaoqing Pan; Stefan Tappertzhofen; Shinhyun Choi; Rainer Waser; Ilia Valov; Wei Lü,2014,10.1038/ncomms5232,,https://doi.org/10.1038/ncomms5232,mechanism,keyword,,Q14,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41467-019-10303-z,"Electrosynthesis of high-entropy metallic glass nanoparticles for designer, multi-functional electrocatalysis",Matthew W. Glasscott; Andrew D. Pendergast; Sondrica Goines; Anthony R. Bishop; Andy T. Hoang; Christophe Renault; Jeffrey E. Dick,2019,10.1038/s41467-019-10303-z,,https://doi.org/10.1038/s41467-019-10303-z,objective,keyword,,Q16,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/40779,Entropy difference between crystal phases,Peter G. Bolhuis; Daan Frenkel; Siun-Choun Mau; David A. Huse,1997,10.1038/40779,,https://doi.org/10.1038/40779,objective,keyword,,Q16,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1111/0022-1082.00248,Equilibrium Forward Curves for Commodities,Bryan Routledge; Duane J. Seppi; Chester S. Spatt,2000,10.1111/0022-1082.00248,,https://doi.org/10.1111/0022-1082.00248,mechanism,keyword,,Q14,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1103/physreve.56.5018,Equilibrium free-energy differences from nonequilibrium measurements: A master-equation approach,Christopher Jarzynski,1997,10.1103/physreve.56.5018,,https://doi.org/10.1103/physreve.56.5018,objective,keyword,,Q15,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1038/s41534-023-00710-y,Equivariant quantum circuits for learning on weighted graphs,Andrea Skolik; Michele Cattelan; Sheir Yarkoni; Thomas Bäck; Vedran Dunjko,2023,10.1038/s41534-023-00710-y,,https://doi.org/10.1038/s41534-023-00710-y,extension,keyword,,Q24,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1146/annurev-physiol-021113-170305,"Exocytosis and Endocytosis: Modes, Functions, and Coupling Mechanisms",Ling-Gang Wu; Edaeni Hamid; Wonchul Shin; Hsueh‐Cheng Chiang,2013,10.1146/annurev-physiol-021113-170305,,https://doi.org/10.1146/annurev-physiol-021113-170305,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1007/s11205-018-2025-x,"Flexible Working, Work–Life Balance, and Gender Equality: Introduction",Heejung Chung; Tanja van der Lippe,2018,10.1007/s11205-018-2025-x,,https://doi.org/10.1007/s11205-018-2025-x,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1016/s0013-7952(97)81916-3,Formation and collapse of metastable particle packings and open structures in loess deposits,A.M. Assallay; C. D. F. Rogers; Ian Smalley,1997,10.1016/s0013-7952(97)81916-3,,https://doi.org/10.1016/s0013-7952(97)81916-3,failure,keyword,,Q23,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1136/bmjopen-2017-020683,Framework to construct and interpret latent class trajectory modelling,Hannah Lennon; Scott P. Kelly; Matthew Sperrin; Iain Buchan; Amanda J. Cross; Michael F. Leitzmann; Michael B. Cook; Andrew G. Renehan,2018,10.1136/bmjopen-2017-020683,,https://doi.org/10.1136/bmjopen-2017-020683,mechanism,keyword,,Q13,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=keyword,current OpenAlex response
doi:10.1117/12.3086992,Front Matter: Volume 13790,,2025,10.1117/12.3086992,,https://doi.org/10.1117/12.3086992,identity,source_link,,Q35,1,-14,exclude,score=-14; phrase_hits=0; strong_domain=; root_methods=; domain=; routes=source_link,current Crossref response
